name,introduction,url
战神杨辰,五年前，为了能让自己配得上她，他不辞而别。五年后，他携一身惊天本领，荣耀而归，只是归来之时，竟发现自己多了一个女儿。,https://www.bige7.com/book/25858/
豪门总裁你欠揍阮白慕少凌,定好的试管婴儿，突然变成了要跟那个男人同床怀孕，一夜缠绵，她被折磨的浑身瘫软！慕少凌，慕家高高在上的继承人，沉稳矜贵，冷,https://www.bige7.com/book/18866/
舒小姐只想退婚舒情霍云城,传闻，霍少的未婚妻是乡下长大的，长得很丑，没有学问，跟个草包一样。宴会上，舒情露面，众人纷纷都惊了！“这哪里丑了！”“据,https://www.bige7.com/book/25898/
烈龙狂少沈默,百年豪门，千年世家。十年幽闭，沈家别院烈火焚天。烧完了残垣断壁，燃不尽恩怨情仇。入赘三年，一朝放逐。时隔经年，苏城再掀风,https://www.bige7.com/book/20311/
诱妻入怀梁以沫,他宠她爱她呵护她，而她一看到他就想要逃跑。渣男贱女欺负她，他替她双倍欺负回去，霸气护妻欺负我的女人，找死！那你欺负我了，,https://www.bige7.com/book/15451/
洪荒：我祖龙，开局选择龙族退隐！,穿越洪荒世界，开局成为龙族首领祖龙，沈龙表示压力山大！人家三清身份尊贵，背景深厚，能成圣人。女娲捏人造人，福泽深厚，能成,https://www.bige7.com/book/8668/
群星归位，开局签到死灵之书,当繁星归位之时，拉莱耶将从海底升起……密大图书馆里，看着入侵学校的外神子嗣，布鲁斯挥手放出了他养的猎犬。【发现死灵之书译,https://www.bige7.com/book/21022/
人中之龙沈默苏婉瑜.,“老板，雨下大了。”,https://www.bige7.com/book/20416/
霍太太你马甲又掉了舒情,传闻，霍少的未婚妻是乡下长大的，长得很丑，没有学问，跟个草包一样。宴会上，舒情露面，众人纷纷都惊了！“这哪里丑了！”“据,https://www.bige7.com/book/25230/
霍太太，你马甲掉了舒情霍云城,传闻，霍少的未婚妻是乡下长大的，长得很丑，没有学问，跟个草包一样。宴会上，舒情露面，众人纷纷都惊了！“这哪里丑了！”“据,https://www.bige7.com/book/24746/
无敌双宝：首席大人彻夜欢阮白慕少凌,定好的试管婴儿，突然变成了要跟那个男人同床怀孕，一夜缠绵，她被折磨的浑身瘫软！慕少凌，慕家高高在上的继承人，沉稳矜贵，冷,https://www.bige7.com/book/18884/
人中之龙沈默沈默苏婉瑜.,“老板，雨下大了。”,https://www.bige7.com/book/20389/
杨辰,五年前，为了能让自己配得上她，他不辞而别。五年后，他携一身惊天本领，荣耀而归，只是归来之时，竟发现自己多了一个女儿。各位,https://www.bige7.com/book/6743/
重生之娱乐教父,一场“意外”车祸，苏鸿穿越到一个跟地球很像的平行世界。这个平行世界的娱乐圈落后于地球不止十年。苏鸿感觉整个人生就此开挂了,https://www.bige7.com/book/31915/
