name,introduction,url
炮灰女配的科技修仙路,科研大佬宋离，熬夜猝死去，穿越成下场凄惨的炮灰女配苏晚月。原书中的苏晚月嚣老实好忽悠，一心把女主当好姐妹，为她怼女配，为,https://www.bige7.com/book/26986/
清微天尊,　　十洲之地，广袤无边。三岛隐觅，仙神难寻。浩渺碧落之上，无尽黄泉之下，又是何等所在？本书又名《清微道长平淡而又幸福的成,https://www.bige7.com/book/1756/
仙武：开局签到玄甲军,手机阅读《仙武：开局签到玄甲军》无弹窗纯文字全文免费阅读本是侯府子弟的苏哲，血战边关数年，军功累积至冠军侯之位，一门双侯,https://www.bige7.com/book/46849/
我在修仙界的科研岁月,张平来到修仙界，没法正常修仙的他只能另辟蹊径，正好他开启了能够让他开发大脑的系统，走上了一条科学修仙的道路。通过研究修仙,https://www.bige7.com/book/47731/
杨间,五浊恶世，地狱已空，厉鬼复苏，人间如狱。这个世界鬼出现了那么神又在哪里？求神救世，可世上已无神，只有鬼。——————群：,https://www.bige7.com/book/42211/
小祖宗教你们做人,内容介绍：秦家归隐山林的老太爷和老太太回来了，还带回来一个三岁半的小女娃！白嫩嫩粉嘟嘟娇滴滴！秦家人带着她出去总能吸引一,https://www.bige7.com/book/27626/
一天一个强化点,俗人修仙，没挂怎么行！重生修仙界，一天一个强化点。,https://www.bige7.com/book/7108/
逆天帝尊林焱,被生死兄弟背叛，背负万年骂名，此一生重生归来，得天书、掌轮回，踩亿万天才尸骨，踏万古九天宝殿，站在那仇人的身上，少年神色,https://www.bige7.com/book/16377/
我在西游开创娱乐时代,穿越西游，重生成为黑熊精。本想过悠闲的山大王生活的杜飞，忽然发现取经人即将到来！为了摆脱给观音菩萨当保安的命运。杜飞决定,https://www.bige7.com/book/14403/
亘古大帝林焱,万年前，林焱一日称帝，镇压妖族大帝，却被兄弟背叛斩杀、夺走帝基，更背负人族叛徒的万年骂名。万年后，林焱重生，纵凡体，此一,https://www.bige7.com/book/15638/
剑卒过河,　　小人物，也有大成就！一卒过河，有进无退！一剑在手，再铸辉煌！本书vip群号：964227244。官方群号：85333,https://www.bige7.com/book/1362/
武道剑修林辰薛灵韵,天灵大陆，武道为尊！强者可以遨游天地，威震山河，翻手苍穹覆灭，弹指日月变色！神州大地年轻的武学宗师林辰，意外带着一尊神秘,https://www.bige7.com/book/17197/
这九有毒,手机阅读《这九有毒》无弹窗纯文字全文免费阅读【【创世仙侠2019创新征文大赏（第二期）】参赛作品】玉体横陈，美色当前而你,https://www.bige7.com/book/15742/
神秘复苏（神秘复苏）,五浊恶世，地狱已空，厉鬼复苏，人间如狱。这个世界鬼出现了那么神又在哪里？求神救世，可世上已无神，只有鬼。——————群：,https://www.bige7.com/book/34454/
长生天阙,滚滚红尘，江山又小雪，寿元干涸，油尽灯枯之际，我见到了一道来自风雪中的曙光我叫王长生，我只想要长生本站提示：各位书友要是,https://www.bige7.com/book/14351/
都市仙尊洛尘,小说《都市仙尊洛尘》免费阅读，主角：洛尘。小说全文摘要：仙女般的蓝贝儿本来一张脸就因为被下了药的缘故很红了，甚至身上都已,https://www.bige7.com/book/15453/
玉京山上的树,是洪荒，又非洪荒。玉京山上，一株大树正在大大咧咧地与老者相谈“你真的是鸿钧道人？”“如假包换。”……Ps本书不是洪荒套路,https://www.bige7.com/book/13610/
西游之开局拒绝大闹天宫,"孙小圣穿越到西游世界，化身孙悟空。
不做取经工具人，发誓绝不闹天宫。
牛魔王：贤弟，我们打上天庭，平分三界。
孙小圣：你",https://www.bige7.com/book/2402/
斗米仙缘,　　        蛰龙洞中仙人眠，一眠一醒九重天。方觉丹砂得三味，却见铅汞已七炼。水火相济炉鼎功，阴阳交汇造化颠。山外,https://www.bige7.com/book/1880/
仙府长生,一个普通的宗门修士，得仙府之助，在残酷的修仙界渐渐成长，心灵与身体一同蜕变的故事。凡人流、偏黑暗风、穿越者。,https://www.bige7.com/book/7649/
谢邀，人在洪荒，拒绝妖皇,穿越洪荒，成为帝俊和东皇太一长兄。深知后世巫妖量阶走向的道尘，当即决定带着两个小老弟，闭关太阳星，打死不踏出一步。自此洪,https://www.bige7.com/book/9915/
我靠谨慎修仙,作为修者，泯然一直致力于苟命大业，谨慎生存。但她好像……做的出色了点儿？某次历练之中，众修中了圈套。魔头哈哈大笑：“中了,https://www.bige7.com/book/37303/
